Date,gold prices,recession,gold price,depression,great depression,gold,economy,price of gold,the depression,crisis,frugal,gdp,charity,bankruptcy,unemployment,inflation rate,bankrupt,the great depression,car donate,capitalization,expense,donation,savings,social security card,the crisis,default,benefits,unemployed,poverty,social security office
2004-04-02,0.0,0.0,0.0,0.09531017999999936,0.15616073099999994,0.022989517999999265,0.10414026000000032,-0.26236426399999946,0.23090555699999982,0.048790164000000136,0.24116205700000037,0.07232066100000001,-0.0344861759999997,0.27286698599999903,0.2231435519999998,-0.0819171230000002,0.21511137899999966,0.2432303090000003,0.054067222000000026,0.0,0.22054276900000058,0.052643733000000026,0.343771539,0.34937564200000004,0.0194180859999995,0.0819171230000002,0.15154989799999985,-0.24419696000000002,0.019802628000000322,0.16251892899999998
2004-04-09,-0.05129329500000024,0.0,0.0,-0.10648347999999963,-0.27570588199999957,-0.022989517999999265,-0.10414026000000032,-0.10536051600000018,-0.18026182399999957,-0.12675170499999977,-0.13353139299999972,-0.0355066879999999,-0.05406722100000039,-0.06155789299999892,-0.10536051599999974,-0.1726127420000001,-0.13815033799999954,-0.2726441950000007,-0.30538165000000017,0.10788896200000053,0.040821994999999944,-0.052643733000000026,-0.2937611180000004,-0.16705408500000019,-0.12260232299999974,0.011173300000000275,-0.04800921900000077,0.06187540300000016,-0.08167803100000048,0.22314355100000016
2004-04-16,0.1910552370000005,-0.1541506800000001,0.22314355099999994,0.011173300000000275,0.16093036699999974,0.0,0.012121361000000164,0.20067069599999998,0.04820210100000022,0.15028220300000017,-0.2809023850000001,0.0,0.018349138000000487,-0.016000341000000695,-0.037740327999999934,0.3091882770000005,-0.20479441300000012,0.16475523300000017,0.5179430919999999,-0.01142869500000021,-0.0725706930000003,0.07796154099999963,-0.5780778509999998,0.015037876999999256,-0.06744127999999971,-0.05715841399999988,-0.03333641999999948,-0.1053605150000001,0.0210534090000003,-0.15082288899999963
2004-04-23,-0.13976194200000025,0.0,0.0,0.09531017999999936,0.15028220299999973,0.022989517999999265,0.12445417400000025,-0.20067069599999998,0.11122563599999946,0.04546237399999953,0.07796154099999963,0.1863295780000005,0.1358015410000002,0.016000341000000695,0.037740327999999934,-0.05465841200000021,0.20479441300000012,0.08489944400000038,-0.3536400409999998,-0.03509132000000026,-0.17589066599999992,0.048790164000000136,-0.13976194200000025,0.07197350000000036,0.28185115199999977,-0.011834457000000853,0.06559728200000059,0.20067069500000034,0.09909090299999956,0.04546237399999953
2004-04-30,-0.05129329500000024,0.0,-0.22314355099999994,-0.020408870999999884,-0.04762804900000006,-0.022989517999999265,0.0,0.10536051600000018,-0.021277398999999697,0.021978906000000187,0.1823215570000003,-0.0512932940000006,-0.06559728200000059,-0.03226086200000111,0.0,-0.06979576200000004,-0.07696104100000012,0.045462374000000416,0.08701137700000006,0.10178269400000062,0.037740327999999934,-0.048790164000000136,0.0,0.040821994999999944,-0.017699577000000133,0.0,0.03125254399999999,0.0,0.07275935400000044,0.0
2004-05-07,0.1910552370000005,0.0,0.405465108,-0.031416196999999535,-0.07598590699999974,0.022989517999999265,-0.0324352750000001,0.18232155699999986,-0.010810916000000503,0.02150620599999975,0.06062462200000018,-0.14715764500000006,0.03333641999999948,-0.01652930199999947,0.07145896400000007,0.01197619099999958,0.07696104100000012,-0.14310084300000003,-0.2162231079999999,0.0,-0.1459539130000005,-0.05129329399999971,0.09531017900000016,-0.14310084399999923,0.1643030510000001,0.03509132000000026,-0.0635134060000011,-0.20067069500000034,-0.05406722100000039,-0.022472856000000263
2004-05-14,-0.245122458,0.0,-0.18232155700000008,-0.10064352599999982,-0.141078598,-0.046520015999999664,-0.01104983699999984,-0.28768207300000004,-0.12733942199999948,-0.0659579680000002,-0.17062551699999995,0.0,-0.06782259599999918,-0.05129329399999971,-0.1484200050000002,-0.2719337159999995,0.0,-0.03922071300000063,0.15906469499999965,-0.16315164100000068,-0.1376213780000004,0.05129329399999971,-0.1466034740000004,0.12967782299999975,-0.2776317370000001,-0.08388148399999995,-0.06782259599999918,0.1053605150000001,-0.09716374899999947,0.0870113770000005
2004-05-21,0.0540672209999995,-0.18232155700000008,0.0,-0.023810648000000434,-0.06252035700000036,0.0235304980000004,0.01104983699999984,0.10536051600000018,-0.07696104100000056,0.022472856000000263,-0.0235304980000004,0.0819171230000002,0.05129329399999971,0.0840831169999996,0.0,0.15860503099999956,-0.11778303600000006,-0.06899287199999993,0.05715841300000024,0.025001303000000696,0.20661425000000033,-0.13353139299999972,0.05129329500000024,0.07796154199999972,0.0582689089999997,0.07232066100000001,0.0,-0.15082288899999963,0.0,-0.0210534090000003
2004-05-28,-0.11122563499999982,0.0,-0.22314355099999994,-0.03681397300000011,-0.13815033799999998,-0.0235304980000004,-0.14141165500000064,-0.10536051600000018,-0.2231435519999998,-0.04546237399999953,0.09097177800000011,-0.0227282510000002,-0.12405264800000015,-0.10178269399999973,-0.040821994999999944,-0.14310084399999923,0.0,-0.20544397399999959,0.027398975000000103,-0.1459539130000005,0.0,-0.05884050000000007,0.0,-0.06453852100000024,-0.09909090299999956,-0.04762804900000006,-0.05406722100000039,0.08894748599999946,-0.10763066400000065,-0.04348511199999994
2004-06-04,-0.19415601399999982,0.0,-0.28768207199999996,-0.09156719399999957,-0.35139788699999963,0.0,-0.012739024999999238,-0.2513144279999999,-0.20252426399999957,-0.07232066200000054,-0.13976194200000025,-0.07145896399999963,0.018692133000000055,-0.018018505999999768,0.0,-0.16705408500000019,-0.13353139200000008,-0.405465108,0.07796154099999963,-0.1053605159999993,-0.040821994999999944,0.029852963999999815,-0.05129329500000024,-0.040821994999999944,-0.0870113770000005,0.012121361000000164,-0.037740327999999934,-0.0659579680000002,-0.12062798799999941,-0.14310084399999967
2004-06-11,0.13353139200000008,0.18232155700000008,0.28768207199999996,-0.056352936000000575,-0.30538165000000017,-0.024097551000000106,-0.12260232200000054,0.13353139299999994,-0.17824823100000042,-0.05129329399999971,0.0953101799999998,-0.07696104100000056,0.05406722100000039,0.0357180829999999,0.040821994999999944,0.0702042589999996,0.09097177800000011,-0.2702903299999999,-0.16251892899999998,0.1053605159999993,-0.013986241999999649,0.028987536000000258,0.05129329500000024,0.040821994999999944,-0.07061756699999977,0.04706751099999984,-0.0194180859999995,-0.17327172099999943,-0.025975486000000103,0.2076393649999999
2004-06-18,-0.13353139200000008,-0.405465108,0.0,-0.059719234999999316,-0.28768207199999996,0.0,-0.1565690609999999,0.0,-0.312374685,-0.11122563500000027,-0.17327172099999943,-0.14310084399999923,0.0,0.0344861759999997,-0.040821994999999944,0.0,0.08338160899999991,-0.4228568510000006,-0.12516314299999998,0.18232155699999986,0.10676797499999946,-0.028987536000000258,0.0,0.20430046300000004,-0.24783616399999975,0.01142869500000021,-0.019802628000000322,0.12675170499999977,-0.14107859900000008,0.08004270799999968
2004-06-25,0.13353139200000008,0.0,-0.28768207199999996,-0.015504187000000336,-0.405465108,0.0,-0.12629372500000002,-0.13353139299999994,-0.14310084399999967,-0.09237332100000017,0.12675170499999977,-0.015504187000000336,0.017391743000000126,0.01680711800000001,-0.04255961399999997,0.03333641999999948,0.0,-0.23638877799999936,0.12516314299999998,0.011834457000000853,-0.10676797499999946,0.028987536000000258,0.0,-0.11506932999999986,-0.16989903699999997,0.0,0.019802628000000322,0.09097177800000011,-0.06252035700000036,-0.05942342099999953
2004-07-02,0.0,0.0,0.28768207199999996,-0.06453852100000024,-0.07410797300000027,0.024097551000000106,0.01904819499999988,0.0,-0.2135741000000002,-0.13815033799999954,-0.07410797199999974,0.04580953599999926,0.06669137399999947,-0.033901550999999586,0.0,-0.050430852999999054,0.0,-0.3101549280000002,0.05715841300000024,0.03468555799999962,0.027779564000000256,-0.028987536000000258,0.048790164000000136,0.024097551999999745,-0.3001045920000003,0.0335226930000001,-0.019802628000000322,-0.06744127999999971,-0.06669137399999947,0.04000533500000003
2004-07-09,-0.0645385209999998,0.0,-0.28768207199999996,0.08004270800000057,-0.16705408399999966,0.0,0.0,0.0,-0.10008345900000037,0.03636764399999981,0.730887509,0.043802623000000374,-0.016260521000000416,0.08269171500000017,0.0,0.09844007199999982,0.277631736,-0.20067069599999998,0.0,-0.3997993700000002,-0.11607217099999989,0.0,0.0,-0.04879016399999969,0.09531017900000016,-0.022223137000000115,-0.06187540300000016,0.15082288899999963,0.03390155199999967,-0.06062462200000018
2004-07-16,-0.22314355100000016,0.22314355099999994,0.28768207199999996,-0.015504187000000336,0.16705408399999966,0.046520015999999664,0.018692133000000055,0.13353139299999994,0.2744368460000004,0.03509132000000026,0.21072103100000028,0.014184635000000334,0.03226086200000111,0.015748356999999658,0.04255961399999997,-0.08134563900000025,-0.277631736,0.36772477999999964,0.027398975000000103,0.2399506699999998,0.15634606999999967,0.05715841300000024,0.046520015000000026,-0.01257878300000037,0.08701137700000006,0.0,0.08167803100000048,-0.19845093800000013,-0.03390155199999967,0.09909090299999956
2004-07-23,0.0,0.0,0.0,-0.015748356999999658,0.07410797300000027,-0.022989517999999265,0.0,-0.13353139299999994,0.039220713000000185,0.0,-0.7133498880000002,-0.07302513499999996,0.015748356999999658,0.06062462199999974,-0.04255961399999997,-0.017094432999999576,0.11332868499999993,0.07410797300000027,-0.055569852000000086,0.026317308000000317,-0.11122563500000027,0.054067222000000026,0.04445176300000009,0.0,0.040821994999999944,0.033152206999999656,0.0194180859999995,0.25671984699999983,-0.07145896400000007,0.03704127100000054
2004-07-30,0.22314355100000016,0.0,0.0,0.06155789299999892,0.0,0.022989517999999265,0.018349138000000487,0.2513144279999999,-0.039220713000000185,0.0,-0.15415068000000032,0.05884049999999963,0.0,-0.06062462199999974,0.0,-0.07145896400000051,-0.07410797199999974,-0.15415067999999987,0.18232155699999986,-0.12429771700000014,0.09798040899999982,0.0,-0.04445176300000009,0.15234072500000018,0.07696104100000012,-0.010929069999999541,0.0,-0.01904819499999988,0.13815033799999954,-0.03704127100000054
2004-08-06,0.12516314299999953,0.0,0.0,0.0,-0.07410797300000027,0.0,0.0,0.0,0.039220713000000185,0.0,-0.024097551000000106,-0.043802623000000374,-0.03174869800000035,-0.03174869800000035,0.0,0.036367644000000254,0.14310084399999967,0.15415067999999987,-0.15415067999999987,0.05715841399999988,-0.040821994999999944,0.0,0.04445176300000009,0.0833816090000008,-0.16034265000000003,0.0,0.0,0.07410797200000019,0.06252035700000036,0.15684247100000004
2004-08-13,-0.06062462199999974,0.0,0.0,0.0,0.2682639870000001,0.022472856000000263,0.018018505999999768,0.0,-0.039220713000000185,0.03390155199999967,0.07061756699999977,0.09937247400000082,-0.016260521000000416,0.10697212,0.0,0.08552217299999931,0.12516314299999998,0.0,0.26662866399999974,0.1776811770000002,0.10536051600000018,0.0,0.0,-0.11653381600000046,0.0,0.010929069999999541,-0.0194180859999995,-0.09352605799999969,-0.1643030510000001,-0.1198011999999995
2004-08-20,-0.0645385209999998,0.0,0.0,-0.015037876999999256,-0.06062462199999974,0.12516314300000042,0.03509132000000026,-0.11778303499999998,0.039220713000000185,0.0,-0.022989517999999265,-0.11441035100000008,-0.08552217299999931,-0.09097177899999931,0.0,-0.050430852999999054,-0.3483066949999998,0.13353139200000008,-0.3536400409999998,0.056512211000000256,-0.13353139300000016,-0.026668246999999923,-0.04445176300000009,0.0,-0.04445176300000009,0.010810916000000503,0.0,0.057158413999999436,0.03509132000000026,0.0357180829999999
2004-08-27,0.0,-0.22314355099999994,0.0,0.0,0.17185025699999956,0.03846628099999938,0.017094432999999576,0.22314355100000016,0.23841102299999983,0.0327898219999998,-0.20585205500000026,0.10080469900000022,-0.05505977700000031,-0.03226086200000111,0.0,-0.017391743000000126,0.2559333739999996,0.31845373099999996,-0.030771657999999924,-0.16705408500000019,0.10821358500000056,-0.027398975000000103,-0.046520015000000026,-0.045985113999999605,0.20479441300000012,-0.010810916000000503,0.0194180859999995,-0.2513144289999998,0.2702903299999999,-0.11122563499999982
2004-09-03,-0.22314355100000016,0.22314355099999994,0.0,0.0,0.1466034740000004,-0.14165051799999961,0.03333641999999948,-0.22314355100000016,-0.06252035700000036,0.09237332100000017,0.20585205500000026,-0.04196419900000059,0.018692133000000055,-0.10354067899999908,0.08338160899999991,0.10008345800000029,-0.2559333739999996,0.0,-0.06453852100000024,-0.06713930300000026,-0.13720112200000045,-0.028170876999999983,0.0,-0.04820210100000022,0.07145896400000007,-0.07913732099999926,-0.08004270799999968,0.17435338700000003,0.0,0.03846628099999938
2004-09-10,0.15415067999999987,0.0,0.0,0.12783337199999956,0.2762533770000002,-0.09097177800000011,0.12323264100000042,0.0,0.41616039800000015,0.05715841300000024,-0.20585205500000026,0.04196419900000059,0.07145896400000051,0.0,-0.08338160899999991,-0.04879016400000058,0.18924200000000013,0.4643056080000001,0.09531017900000016,0.05406722100000039,-0.029852962999999733,0.055569852000000086,0.0,-0.037740327999999934,0.2162231079999999,0.0,0.020619287000000153,-0.06187540300000016,-0.054067222000000026,-0.20909179799999933
2004-09-17,0.0,0.0,-0.28768207199999996,0.05195973799999987,0.2162231079999999,0.06899287199999993,0.056352936000000575,-0.28768207300000004,0.08167803100000048,0.027398975000000103,0.13353139299999972,0.053345980999999654,0.017094432999999576,0.10354067899999908,0.04255961399999997,0.09531018000000024,-0.03509132000000026,0.15822400599999975,0.11441035200000016,0.1236139559999998,0.15415067999999987,0.0,0.0,-0.025975487000000186,0.0,0.03468555799999962,0.07847161599999941,-0.04348511199999994,0.20067069599999954,0.19004360299999945
2004-09-24,-0.07410797300000027,0.0,0.0,0.01257878300000037,-0.028170876999999983,-0.06899287199999993,0.09156719399999957,0.1541506800000001,-0.019802628000000322,-0.027398975000000103,-0.07796154099999963,0.03822121299999992,0.01680711800000001,0.10863384100000051,0.0,0.044451762999999644,0.1941560149999999,-0.10265415399999966,-0.055569852000000086,-0.0355066879999999,0.07503518600000003,0.0,0.09097177800000011,-0.06805346300000004,0.0,0.011299555999999988,0.05505977700000031,-0.14310084399999967,0.0,-0.05942342099999953
2004-10-01,0.14310084400000056,0.3364722370000002,0.28768207199999996,-0.02531780799999961,0.055569852000000086,0.0235304980000004,0.024692611999999947,0.3566749440000001,0.0582689089999997,0.027398975000000103,-0.14518201000000008,-0.02531780799999961,0.032789822999999885,-0.1764564369999997,-0.04255961399999997,0.18473410300000026,-0.1941560149999999,0.12675170499999977,0.10821358500000011,0.14550758300000055,-0.10135249400000035,0.052643733000000026,0.16034265000000003,-0.05798725800000071,0.0,-0.011299555999999988,0.017699577000000133,0.2876820729999996,0.0659579680000002,0.07847161599999941
2004-10-08,0.0,0.0,0.0,0.037740327999999934,0.12675170499999977,-0.0235304980000004,0.04762804900000006,-0.22314355100000016,0.05505977700000031,-0.027398975000000103,0.22314355099999972,0.09763846899999962,0.06252035700000036,-0.0357180829999999,0.1226023220000001,0.1863295780000005,-0.19671029399999984,0.06899287199999993,-0.296265816,-0.03174869800000035,-0.027028672999999337,-0.08004270800000013,0.16989903699999997,0.07197350000000036,0.08004270800000013,-0.01142869500000021,0.0,-0.19004360299999945,-0.02150620599999975,-0.07847161599999941
2004-10-15,0.12516314299999953,0.0,0.0,-0.012422520000000326,0.0235304980000004,0.0235304980000004,-0.011696039999999464,-0.13353139299999994,-0.05505977700000031,0.027398975000000103,0.02469261300000003,0.011560822999999942,-0.07878087800000078,0.018018505999999768,-0.08004270800000013,-0.40047756700000114,0.16034265000000003,0.06453852100000024,0.15906469499999965,-0.13815033799999998,0.1039897139999999,-0.028170876999999983,-0.0984400729999999,-0.028170876999999983,0.09763847000000014,-0.023256862999999406,0.0,0.24613306899999987,0.08338160899999991,-0.22825865200000006
2004-10-22,-0.19415601399999982,0.0,0.0,0.060624621000000545,0.08894748599999946,-0.0235304980000004,0.0,0.3566749440000001,0.24921579100000013,0.052643733000000026,0.024097551000000106,-0.03509132000000026,0.07878087800000078,0.017699577000000133,0.0,0.09937247400000082,-0.07696104100000012,0.11778303599999962,-0.029852963999999815,-0.1039897139999999,-0.13176927800000016,0.10821358500000011,0.2162231079999999,0.014184635000000334,0.04546237399999953,-0.023810648000000434,0.017391743000000126,-0.018349138000000487,0.0,0.16507974999999986
2004-10-29,0.19415601399999982,-0.1541506800000001,0.22314355099999994,0.045985113999999605,0.1571855830000004,0.0,0.10064352599999982,-0.10536051600000018,-0.029852962999999733,0.0,-0.07410797199999974,0.05781957100000046,-0.06252035700000036,0.0840831169999996,0.0,-0.14518201000000008,0.0,0.1053605150000001,0.05884050000000007,0.0789884109999992,0.06805346300000004,0.05001042099999964,0.3285040669999999,-0.02857337200000032,-0.04546237399999953,0.0355066879999999,0.050430852999999054,-0.2513144289999998,-0.02020270699999971,0.0
2004-11-05,0.11122563499999982,0.1541506800000001,-0.22314355099999994,-0.011299555999999988,-0.07550755199999992,-0.024097551000000106,-0.08894748600000035,0.10536051600000018,0.0,-0.052643733000000026,0.0,-0.09418721499999982,0.06252035700000036,-0.1198011999999995,0.08004270800000013,0.015504187000000336,0.1484200050000002,-0.14310084300000003,-0.05884050000000007,0.01257878300000037,-0.05406722100000039,-0.07598590699999974,-0.22314355100000016,0.056352936000000575,-0.047628049000000505,-0.04762804900000006,-0.03333641999999948,0.17435338700000003,0.05942342099999953,-0.16507974999999986
2004-11-12,-0.0540672209999995,-0.1541506800000001,0.22314355099999994,-0.04652001500000047,-0.04000533500000003,0.047628049000000505,-0.11054187399999993,-0.10536051600000018,-0.11211729800000025,0.026668246999999923,0.14310084399999967,0.0,0.0,-0.03704127100000054,-0.2135741000000002,0.10227884899999928,-0.109199292,0.0,-0.09531017900000016,-0.13353139300000016,0.1421744890000003,0.07598590699999974,-0.7985076959999997,-0.23001643000000005,0.09309042300000003,0.0,-0.017094432999999576,-0.1053605150000001,-0.12260232299999974,-0.08004270800000013
2004-11-19,0.2006706949999999,0.1541506800000001,0.0,0.12306009300000031,0.16862271299999998,0.022989517999999265,0.14483094800000007,0.20067069599999998,0.22652764900000033,0.07598590699999974,-0.2231435519999998,0.012270091999999622,0.05884049999999963,0.03704127100000054,0.13353139200000008,0.05406722100000039,0.037740327999999934,0.17589066599999992,0.3600027340000005,0.10821358500000056,-0.07503518600000003,-0.02469261300000003,0.0540672209999995,0.12921173099999983,0.1053605150000001,0.012121361000000164,0.11394425900000016,-0.1957445769999997,0.19671029499999992,0.15415067999999987
2004-11-26,0.0,-0.5596157880000001,0.18232155700000008,-0.18442904000000038,-0.5050949500000002,0.0,-0.18457127699999987,0.0,-0.3920420880000002,-0.07598590699999974,0.08004270800000013,-0.012270091999999622,-0.043802623000000374,-0.1571855830000004,-0.23361485100000046,-0.09662683500000036,0.03636764399999981,-0.4382549309999999,-0.2348395910000005,-0.13720112200000045,-0.21667103700000023,-0.13353139299999972,-0.0540672209999995,-0.361013346,-0.15082288899999963,-0.012121361000000164,-0.2231435510000006,-0.027398975000000103,-0.13353139299999972,-0.27193371499999985
2004-12-03,0.127833372,0.405465108,0.0,0.1303618180000008,0.487703207,0.04445176200000045,0.17327172099999988,0.08701137700000006,0.35065687200000006,0.05129329399999971,0.1865859559999996,0.024391452999999785,0.09937247400000082,0.227389842,0.2744368460000004,0.2085447510000007,0.03509132000000026,0.4542552720000006,0.30228087100000023,0.2803019650000005,0.17693070800000044,0.2513144289999998,0.2006706949999999,0.40546510899999966,0.17062551699999995,0.024097551999999745,0.1918910070000006,0.28768207300000004,0.09716374899999947,0.29546421300000025
2004-12-10,-0.08338160899999991,0.0,0.0,0.01104983699999984,0.0840831169999996,0.0,-0.03468555799999962,-0.08701137700000006,0.05480823699999959,-0.05129329399999971,-0.1865859559999996,-0.012121361000000164,0.026668246999999923,-0.052185752999999835,-0.040821994999999944,-0.04820210100000022,-0.07145896400000007,0.06155789299999892,0.0631789020000002,-0.11778303500000042,0.0,0.021978906000000187,-0.09531017900000016,-0.07522342199999965,-0.019802628000000322,-0.024097551999999745,-0.04879016400000058,0.11778303599999962,0.08855339700000009,0.0
2004-12-17,-0.13976194200000025,0.0,-0.18232155700000008,-0.1933713930000005,-0.21511137999999974,-0.04445176200000045,-0.13858616300000026,-0.0953101799999998,-0.17435338799999922,-0.11122563500000027,-0.052643733000000026,-0.08923113300000018,-0.013245226000000443,-0.05505977700000031,-0.13353139200000008,-0.012422520000000326,-0.16034265000000003,-0.23440070499999965,0.13353139299999972,0.04879016399999969,0.0,-0.09097177800000011,0.0,-0.04800921900000077,-0.19845093800000013,0.059188872000000003,-0.16251892899999953,-0.20479441300000012,-0.227389842,-0.07232066200000054
2004-12-24,-0.2876820729999996,-0.69314718,-0.22314355099999994,-0.2744368459999995,-1.0216512469999999,0.0,-0.5198754590000005,-0.10536051600000018,-0.9242589010000004,-0.30748469999999983,0.10265415399999966,-0.2744368459999995,-0.17435338799999922,-0.18610228000000006,-0.15415067999999987,-0.5318790330000001,-0.1910552370000005,-1.3312345839999997,-0.036367644000000254,-0.42348361399999934,-0.11441035100000008,-0.07410797199999974,0.0,-0.3266842299999997,-0.717839793,-0.04706751099999984,-0.3209077200000001,-0.4519851239999997,-0.6312717769999998,-0.07796154099999963
2004-12-31,0.23638877799999936,0.28768207199999996,0.22314355099999994,-0.05406722100000039,-0.6931471810000001,0.0,0.022472856000000263,-0.11778303499999998,-0.2744368460000004,-0.040821994999999944,0.17824823100000042,0.20544397399999959,0.29951653,0.20479441300000012,0.15415067999999987,-0.41616039800000015,0.1910552370000005,-0.5596157879999999,0.6161861390000007,-0.11551288699999995,0.015037876999999256,0.9416085400000003,0.09531017900000016,0.3901976360000008,0.22314355100000016,-0.0881072679999999,0.12675170499999977,0.06899287199999993,0.039220713000000185,0.3209077200000001
2005-01-07,-0.11122563499999982,-0.28768207199999996,0.0,0.3150810460000004,1.5163474899999998,-0.022989517999999265,0.3042113739999994,0.11778303499999998,1.0809127120000004,0.2559333739999996,-0.15415068000000032,0.08223809800000037,0.16251893000000006,0.1053605150000001,0.3227733920000002,0.8286926730000004,0.08338160899999991,1.7047480919999995,-1.1711829820000008,0.39863914300000003,0.21414798900000065,-0.1863295780000005,0.127833372,0.3254223999999999,0.3646431130000001,0.0881072679999999,0.26966356700000027,0.26236426400000035,0.5031035780000002,0.0
